name,Apps,Mins,Goals,Assists,SpG,Rating,Apps_percentage,Mins_percentage,Goals_percentage,Assists_percentage,GnA_percentage,name_e,team,is_penalty_taker,is_starter,price,points,position,opponent,gfpg,gapg,opponent_gfpg,opponent_gapg,pr_diff,pred_GF,pred_GA,pred_score,pred_points,round
דניס זקאריה,0,40,0,0,1.0,6.32,0.0,0.063,0.0,0.0,0.0,Denis Zakaria,שווייץ,0,0,5,0,M,איטליה,1.9000000000000001,0.8999999999999999,2.9600000000000004,0.48,-0.28600000000000003,1.0034572898220762,2.370716128239774,"(1, 2)",0.0,2
ג'יבריל סו,3,268,0,0,0.7,6.205,0.429,0.425,0.0,0.0,0.0,Djibril Sow,שווייץ,0,1,4,0,M,איטליה,1.9000000000000001,0.8999999999999999,2.9600000000000004,0.48,-0.28600000000000003,1.0034572898220762,2.370716128239774,"(1, 2)",2.0,2
אדמילסון פרננדס,1,143,0,0,0.0,6.46,0.143,0.227,0.0,0.0,0.0,Edimilson Fernandes,שווייץ,0,0,6,0,M,איטליה,1.9000000000000001,0.8999999999999999,2.9600000000000004,0.48,-0.28600000000000003,1.0034572898220762,2.370716128239774,"(1, 2)",0.0,2
גרניט ג'אקה,7,630,0,1,1.1,6.965,1.0,1.0,0.0,0.125,0.056,Granit Xhaka,שווייץ,0,1,6,0,M,איטליה,1.9000000000000001,0.8999999999999999,2.9600000000000004,0.48,-0.28600000000000003,1.0034572898220762,2.370716128239774,"(1, 2)",2.3762964836832787,2
רמו פרוילר,5,413,2,1,0.6,7.0,0.714,0.656,0.2,0.125,0.167,Remo Freuler,שווייץ,0,1,6,0,M,איטליה,1.9000000000000001,0.8999999999999999,2.9600000000000004,0.48,-0.28600000000000003,1.0034572898220762,2.370716128239774,"(1, 2)",3.379753773505355,2
רובן ורגאס,2,218,0,0,1.5,6.545,0.286,0.346,0.0,0.0,0.0,Ruben Vargas,שווייץ,0,0,6,0,M,איטליה,1.9000000000000001,0.8999999999999999,2.9600000000000004,0.48,-0.28600000000000003,1.0034572898220762,2.370716128239774,"(1, 2)",0.0,2
סטיבן צובר,4,304,1,0,0.95,6.7,0.571,0.483,0.1,0.0,0.056,Steven Zuber,שווייץ,0,1,5,0,M,איטליה,1.9000000000000001,0.8999999999999999,2.9600000000000004,0.48,-0.28600000000000003,1.0034572898220762,2.370716128239774,"(1, 2)",2.5017286449110383,2
שרדאן שאקירי,4,324,1,1,1.5,7.085,0.571,0.514,0.1,0.125,0.111,Xherdan Shaqiri,שווייץ,0,1,9,0,M,איטליה,1.9000000000000001,0.8999999999999999,2.9600000000000004,0.48,-0.28600000000000003,1.0034572898220762,2.370716128239774,"(1, 2)",2.8780251285943166,2
דייבי קלאסן,4,337,1,2,2.25,7.15,0.444,0.416,0.056,0.143,0.094,Davy Klaassen,הולנד,0,1,8,0,M,אוסטריה,2.4000000000000004,1.05,1.52,1.08,0.317,2.1915737766861896,1.0654616309439908,"(2, 1)",3.553825807670508,2
דוני ואן דה ביק,2,233,2,0,0.7,6.505,0.222,0.288,0.111,0.0,0.063,Donny van de Beek,הולנד,0,0,7,0,M,אוסטריה,2.4000000000000004,1.05,1.52,1.08,0.317,2.1915737766861896,1.0654616309439908,"(2, 1)",0.0,2
פרנקי דה יונג,9,810,0,0,0.35,7.415,1.0,1.0,0.0,0.0,0.0,Frenkie de Jong,הולנד,0,1,7,0,M,אוסטריה,2.4000000000000004,1.05,1.52,1.08,0.317,2.1915737766861896,1.0654616309439908,"(2, 1)",2.0,2
ג'ורג'יניו ווינאלדום,9,773,4,1,3.05,7.305,1.0,0.954,0.222,0.071,0.156,Georginio Wijnaldum,הולנד,0,1,8,0,M,אוסטריה,2.4000000000000004,1.05,1.52,1.08,0.317,2.1915737766861896,1.0654616309439908,"(2, 1)",4.899452106555829,2
מרטן דה רון,4,332,0,0,0.5,6.54,0.444,0.41,0.0,0.0,0.0,Marten de Roon,הולנד,0,1,5,0,M,אוסטריה,2.4000000000000004,1.05,1.52,1.08,0.317,2.1915737766861896,1.0654616309439908,"(2, 1)",2.0,2
קווינסי פרומס,3,277,0,0,1.5,6.59,0.333,0.342,0.0,0.0,0.0,Quincy Promes,הולנד,0,0,8,0,M,אוסטריה,2.4000000000000004,1.05,1.52,1.08,0.317,2.1915737766861896,1.0654616309439908,"(2, 1)",0.0,2
ריאן חראוונברש,0,64,0,0,0.0,6.49,0.0,0.079,0.0,0.0,0.0,Ryan Gravenberch,הולנד,0,0,5,0,M,אוסטריה,2.4000000000000004,1.05,1.52,1.08,0.317,2.1915737766861896,1.0654616309439908,"(2, 1)",0.0,2
סטיבן ברחאוס,4,385,2,3,3.0,7.96,0.444,0.475,0.111,0.214,0.156,Steven Berghuis,הולנד,0,1,10,0,M,אוסטריה,2.4000000000000004,1.05,1.52,1.08,0.317,2.1915737766861896,1.0654616309439908,"(2, 1)",4.623313810693369,2
אנדרס כריסטיאנסן,8,676,0,0,0.25,7.005,0.889,0.883,0.0,0.0,0.0,Andreas Christensen,דנמרק,0,1,3,0,M,בלגיה,2.3000000000000003,0.8999999999999999,3.2,0.36,-0.17200000000000004,1.196258319841698,2.308038730015762,"(1, 2)",2.0,2
אנדראס סקוב אולסן,1,118,2,2,0.65,6.81,0.111,0.154,0.1,0.182,0.129,Andreas Skov Olsen,דנמרק,0,0,7,0,M,בלגיה,2.3000000000000003,0.8999999999999999,3.2,0.36,-0.17200000000000004,1.196258319841698,2.308038730015762,"(1, 2)",0.0,2
כריסטיאן אריקסן,8,733,4,0,2.05,7.055,0.889,0.957,0.2,0.0,0.129,Christian Eriksen,דנמרק,1,1,9,0,M,בלגיה,2.3000000000000003,0.8999999999999999,3.2,0.36,-0.17200000000000004,1.196258319841698,2.308038730015762,"(1, 2)",4.656258319841698,2
כריסטיאן נורגורד,2,153,0,0,0.15,6.68,0.222,0.2,0.0,0.0,0.0,Christian Nørgaard,דנמרק,0,0,3,0,M,בלגיה,2.3000000000000003,0.8999999999999999,3.2,0.36,-0.17200000000000004,1.196258319841698,2.308038730015762,"(1, 2)",0.0,2
מתיאס ינסן,2,168,1,0,0.5,7.34,0.222,0.219,0.05,0.0,0.032,Mathias Jensen,דנמרק,0,0,4,0,M,בלגיה,2.3000000000000003,0.8999999999999999,3.2,0.36,-0.17200000000000004,1.196258319841698,2.308038730015762,"(1, 2)",0.0,2
מיקל דמסגארד,1,90,2,2,6.0,10.0,0.111,0.117,0.1,0.182,0.129,Mikkel Damsgaard,דנמרק,0,0,4,0,M,בלגיה,2.3000000000000003,0.8999999999999999,3.2,0.36,-0.17200000000000004,1.196258319841698,2.308038730015762,"(1, 2)",0.0,2
פייר-אמיל הויביירג,6,555,1,2,0.7,7.44,0.667,0.725,0.05,0.182,0.097,Pierre-Emile Højbjerg,דנמרק,0,1,5,0,M,בלגיה,2.3000000000000003,0.8999999999999999,3.2,0.36,-0.17200000000000004,1.196258319841698,2.308038730015762,"(1, 2)",2.9522216225939917,2
רוברט סקוב,4,350,2,0,1.75,7.145,0.444,0.457,0.1,0.0,0.065,Robert Skov,דנמרק,0,1,6,0,M,בלגיה,2.3000000000000003,0.8999999999999999,3.2,0.36,-0.17200000000000004,1.196258319841698,2.308038730015762,"(1, 2)",2.598129159920849,2
תומאס דילייני,8,685,0,2,0.75,7.2,0.889,0.894,0.0,0.182,0.065,Thomas Delaney,דנמרק,0,1,5,0,M,בלגיה,2.3000000000000003,0.8999999999999999,3.2,0.36,-0.17200000000000004,1.196258319841698,2.308038730015762,"(1, 2)",2.653157042633567,2
פלוריאן נויהאוס,0,49,0,0,0.0,5.985,0.0,0.067,0.0,0.0,0.0,Florian Neuhaus,גרמניה,0,0,6,0,M,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",0.0,2
אילקאי גונדואן,7,614,3,0,1.1,7.265,0.875,0.838,0.2,0.0,0.111,Ilkay Gündogan,גרמניה,1,1,9,0,M,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",5.333288822710024,2
ג'מאל מוסיאלה,0,12,0,0,0.0,6.38,0.0,0.016,0.0,0.0,0.0,Jamal Musiala,גרמניה,0,0,7,0,M,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",0.0,2
יוזואה קימיך,5,450,0,0,1.75,7.04,0.625,0.614,0.0,0.0,0.0,Joshua Kimmich,גרמניה,0,1,8,0,M,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",2.0,2
קאי האברץ,4,290,2,2,1.0,7.275,0.5,0.396,0.133,0.167,0.148,Kai Havertz,גרמניה,0,1,10,0,M,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",4.184254767279889,2
לאון גורצקה,7,582,2,2,2.5,7.055,0.875,0.794,0.133,0.167,0.148,Leon Goretzka,גרמניה,0,1,9,0,M,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",4.184254767279889,2
לירוי סאנה,7,515,1,1,1.15,7.035,0.875,0.703,0.067,0.083,0.074,Leroy Sané,גרמניה,0,1,12,0,M,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",3.0940006724626548,2
טוני קרוס,5,450,0,0,2.0,6.81,0.625,0.614,0.0,0.0,0.0,Toni Kroos,גרמניה,0,1,8,0,M,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",2.0,2
אדאמה טראורה,1,140,0,0,0.7,6.96,0.143,0.218,0.0,0.0,0.0,Adama Traoré,ספרד,0,0,6,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",0.0,2
דני אולמו,6,501,2,1,2.5,7.01,0.857,0.782,0.105,0.063,0.086,Dani Olmo,ספרד,0,1,10,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",3.4233786407766993,2
פביאן רואיס,3,290,0,3,0.9,6.73,0.429,0.452,0.0,0.188,0.086,Fabián Ruiz,ספרד,0,1,6,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",3.1243495145631073,2
פראן טורס,7,641,6,0,3.25,7.315,1.0,1.0,0.316,0.0,0.171,Ferran Torres,ספרד,0,1,11,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",5.149773462783172,2
קוקה,3,270,0,2,1.25,7.195,0.429,0.421,0.0,0.125,0.057,Koke,ספרד,0,1,7,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",2.7475728155339807,2
מיקל אוירסבאל,2,230,2,0,0.75,6.35,0.286,0.359,0.105,0.0,0.057,Mikel Oyarzabal,ספרד,0,0,9,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",0.0,2
פדרי,2,185,0,1,0.7,6.79,0.286,0.289,0.0,0.063,0.029,Pedri,ספרד,0,0,7,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",0.0,2
רודרי,4,349,1,0,0.65,6.885,0.571,0.544,0.053,0.0,0.029,Rodri,ספרד,0,1,6,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",2.528284789644013,2
סרחיו בוסקטס,5,374,0,0,0.15,7.175,0.714,0.583,0.0,0.0,0.0,Sergio Busquets,ספרד,0,1,6,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",2.0,2
טיאגו אלקנטרה,2,233,0,0,0.5,6.905,0.286,0.363,0.0,0.0,0.0,Thiago,ספרד,0,0,8,0,M,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",0.0,2
ברנרדו סילבה,8,573,1,2,1.35,7.05,0.889,0.707,0.059,0.143,0.097,Bernardo Silva,פורטוגל,0,1,11,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",3.2267347896355765,2
ברונו פרננדש,7,601,0,1,2.75,7.27,0.778,0.742,0.0,0.071,0.032,Bruno Fernandes,פורטוגל,0,1,11,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",2.3609040196027316,2
דנילו פריירה,7,612,0,0,0.65,6.895,0.778,0.756,0.0,0.0,0.0,Danilo Pereira,פורטוגל,0,1,5,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",2.0,2
גונסאלו גדס,0,68,0,0,0.0,6.69,0.0,0.084,0.0,0.0,0.0,Gonçalo Guedes,פורטוגל,0,0,7,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",0.0,2
ז'ואאו מוטיניו,4,321,0,0,0.25,6.935,0.444,0.396,0.0,0.0,0.0,João Moutinho,פורטוגל,0,1,6,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",2.0,2
ז'ואאו פלהיניה,0,25,1,0,0.3,6.48,0.0,0.031,0.059,0.0,0.032,João Palhinha,פורטוגל,0,0,5,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",0.0,2
רפא סילבה,0,51,0,0,0.0,6.19,0.0,0.063,0.0,0.0,0.0,Rafa,פורטוגל,0,0,7,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",0.0,2
רובן נבס,2,194,0,0,1.0,6.545,0.222,0.24,0.0,0.0,0.0,Rúben Neves,פורטוגל,0,0,6,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",0.0,2
סרחיו אוליביירה,1,102,0,0,0.3,6.145,0.111,0.126,0.0,0.0,0.0,Sérgio Oliveira,פורטוגל,0,0,7,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",0.0,2
וויליאם קרבאליו,3,224,0,1,0.3,6.88,0.333,0.277,0.0,0.071,0.032,William Carvalho,פורטוגל,0,0,5,0,M,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",0.0,2
בוקאיו סאקה,1,142,0,0,2.5,7.03,0.125,0.201,0.0,0.0,0.0,Bukayo Saka,אנגליה,0,0,6,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",0.0,2
דקלאן רייס,8,706,1,0,0.5,7.27,1.0,1.0,0.063,0.0,0.034,Declan Rice,אנגליה,0,1,6,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",3.6107472862653642,2
ג'ק גריליש,2,180,0,0,1.3,6.88,0.25,0.255,0.0,0.0,0.0,Jack Grealish,אנגליה,0,0,7,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",0.0,2
ג'יידון סאנצ'ו,2,185,0,1,0.2,6.3,0.25,0.262,0.0,0.077,0.034,Jadon Sancho,אנגליה,0,0,13,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",0.0,2
ג'ורדן הנדרסון,2,126,0,0,0.0,6.42,0.25,0.178,0.0,0.0,0.0,Jordan Henderson,אנגליה,0,0,6,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",0.0,2
ג'וד בלינגהאם,0,45,0,0,3.0,7.31,0.0,0.064,0.0,0.0,0.0,Jude Bellingham,אנגליה,0,0,6,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",0.0,2
קלווין פיליפס,5,441,0,0,0.0,6.83,0.625,0.625,0.0,0.0,0.0,Kalvin Phillips,אנגליה,0,1,5,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",2.0,2
מרכוס רשפורד,2,162,1,0,2.5,6.64,0.25,0.229,0.063,0.0,0.034,Marcus Rashford,אנגליה,0,0,12,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",0.0,2
מייסון מאונט,7,552,3,1,1.8,7.17,0.875,0.782,0.188,0.077,0.138,Mason Mount,אנגליה,0,1,9,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",7.987889118148385,2
פיל פודן,4,370,2,2,2.1,7.775,0.5,0.524,0.125,0.154,0.138,Phil Foden,אנגליה,0,1,10,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",7.5583565084776225,2
ראחים סטרלינג,5,406,2,0,2.35,7.595,0.625,0.575,0.125,0.0,0.069,Raheem Sterling,אנגליה,0,1,11,0,M,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",5.195927155288421,2
אקסל ויטסל,5,450,1,0,1.4,7.03,0.556,0.556,0.036,0.0,0.021,Axel Witsel,בלגיה,0,1,6,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",2.415446971402837,2
דניס פראט,1,111,1,1,0.75,7.9,0.111,0.137,0.036,0.05,0.042,Dennis Praet,בלגיה,0,0,6,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",0.0,2
האנס ואנקן,1,129,2,1,2.75,8.065,0.111,0.159,0.071,0.05,0.063,Hans Vanaken,בלגיה,0,0,7,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",0.0,2
ז'רמי דוקו,3,244,2,2,0.65,8.455,0.333,0.301,0.071,0.1,0.083,Jéremy Doku,בלגיה,0,0,7,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",0.0,2
קווין דה בריינה,6,513,2,4,2.0,7.63,0.667,0.633,0.071,0.2,0.125,Kevin De Bruyne,בלגיה,0,1,13,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",4.204176987165053,2
לאנדר דנדונקר,3,296,0,1,0.15,6.835,0.333,0.365,0.0,0.05,0.021,Leander Dendoncker,בלגיה,0,0,6,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",0.0,2
לאנדרו טרוסארד,2,196,2,0,0.9,6.8,0.222,0.242,0.071,0.0,0.042,Leandro Trossard,בלגיה,0,0,6,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",0.0,2
נאסר צ'אדלי,2,146,0,0,0.0,6.085,0.222,0.18,0.0,0.0,0.0,Nacer Chadli,בלגיה,0,0,5,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",0.0,2
טורגן הזאר,6,496,1,2,0.9,7.26,0.667,0.612,0.036,0.1,0.063,Thorgan Hazard,בלגיה,0,1,8,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",3.1078585904075657,2
יאניק קראסקו,3,230,0,0,1.7,6.33,0.333,0.284,0.0,0.0,0.0,Yannick Carrasco,בלגיה,0,0,9,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",0.0,2
יורי טיילמנס,7,647,2,0,0.85,6.97,0.778,0.799,0.071,0.0,0.042,Youri Tielemans,בלגיה,0,1,7,0,M,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",2.8193537491555953,2
בריאן כריסטנטה,0,9,0,0,0.0,6.17,0.0,0.011,0.0,0.0,0.0,Bryan Cristante,איטליה,0,0,5,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",0.0,2
דומניקו ברארדי,2,190,3,0,1.65,7.605,0.222,0.235,0.231,0.0,0.13,Domenico Berardi,איטליה,0,0,10,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",0.0,2
פדריקו ברנרדרסקי,2,176,0,0,2.75,6.875,0.222,0.217,0.0,0.0,0.0,Federico Bernardeschi,איטליה,0,0,7,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",0.0,2
פדריקו קייזה,4,334,0,0,1.3,6.64,0.444,0.412,0.0,0.0,0.0,Federico Chiesa,איטליה,0,1,9,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",2.0,2
ז'ורז'יניו,5,450,1,0,0.4,7.04,0.556,0.556,0.077,0.0,0.043,Jorginho,איטליה,1,1,6,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",4.372725709372313,2
לורנצו אינסינייה,6,533,0,5,2.9,7.495,0.667,0.658,0.0,0.5,0.217,Lorenzo Insigne,איטליה,0,1,11,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",5.556074192359661,2
לורנצו פלגריני,5,351,1,0,1.5,6.735,0.556,0.433,0.077,0.0,0.043,Lorenzo Pellegrini,איטליה,0,1,7,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",2.912725709372313,2
מנואל לוקאטלי,5,502,1,2,1.1,7.155,0.556,0.62,0.077,0.2,0.13,Manuel Locatelli,איטליה,0,1,5,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",4.335155386316178,2
מרקו וראטי,4,324,0,0,0.5,7.175,0.444,0.4,0.0,0.0,0.0,Marco Verratti,איטליה,0,1,6,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",2.0,2
ניקולו בארלה,7,673,1,1,0.6,7.02,0.778,0.831,0.077,0.1,0.087,Nicolò Barella,איטליה,0,1,6,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",3.6239405478442457,2
סטפנו סנסי,2,203,2,0,1.75,7.45,0.222,0.251,0.154,0.0,0.087,Stefano Sensi,איטליה,0,0,5,0,M,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",0.0,2
אדריין ראביו,7,633,0,1,1.0,7.025,0.778,0.781,0.0,0.125,0.045,Adrien Rabiot,צרפת,0,1,7,0,M,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",3.4001048767697952,2
אנטואן גרייזמן,9,760,4,1,1.85,7.49,1.0,0.938,0.286,0.125,0.227,Antoine Griezmann,צרפת,1,1,13,0,M,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",10.199171473518616,2
קורנטין טוליסו,1,63,0,0,0.0,6.49,0.111,0.078,0.0,0.0,0.0,Corentin Tolisso,צרפת,0,0,7,0,M,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",0.0,2
קינגסלי קומאן,3,221,1,0,0.9,6.445,0.333,0.273,0.071,0.0,0.045,Kingsley Coman,צרפת,0,0,11,0,M,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",0.0,2
מוסא סיסוקו,2,189,0,0,0.0,6.36,0.222,0.233,0.0,0.0,0.0,Moussa Sissoko,צרפת,0,0,6,0,M,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",0.0,2
אנגולו קאנטה,5,423,1,0,0.15,7.36,0.556,0.522,0.071,0.0,0.045,N'Golo Kanté,צרפת,0,1,7,0,M,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",3.325432616675406,2
עוסמאן דמבלה,1,117,1,0,1.5,7.04,0.111,0.144,0.071,0.0,0.045,Ousmane Dembélé,צרפת,0,0,11,0,M,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",0.0,2
פול פוגבה,5,462,0,0,1.4,6.86,0.556,0.57,0.0,0.0,0.0,Paul Pogba,צרפת,0,1,8,0,M,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",2.0,2
תומא למר,2,180,0,0,1.0,6.95,0.222,0.222,0.0,0.0,0.0,Thomas Lemar,צרפת,0,0,8,0,M,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",0.0,2
גוראן פאנדב,5,448,2,1,1.65,6.74,0.556,0.591,0.118,0.1,0.111,Goran Pandev,צפון מקדוניה,0,1,6,0,FW,אוקראינה,1.0,1.4000000000000041,1.7000000000000002,0.6,-0.371,0.6445635096483101,2.042564406667987,"(0, 2)",2.4976030294484954,2
