name,price,points,position,team,Apps,Mins,Goals,Assists,SpG,Rating,Apps_percentage,Mins_percentage,Goals_percentage,Assists_percentage,GnA_percentage,name_e,is_penalty_taker,is_starter,team_pr,team_gfpg,team_gapg,opponent,gfpg,gapg,opponent_gfpg,opponent_gapg,pr_diff,pred_GF,pred_GA,pred_score,pred_points
דייבי קלאסן,8,0,M,הולנד,4,337,1,2,2.25,7.15,0.444,0.416,0.056,0.143,0.094,Davy Klaassen,0,1,0.744,2.4,1.05,אוקראינה,2.4,1.05,1.7,0.6,0.345,1.934,1.123,"(1, 1)",3.366
קווינסי פרומס,8,0,M,הולנד,3,277,0,0,1.5,6.59,0.333,0.342,0.0,0.0,0.0,Quincy Promes,0,0,0.744,2.4,1.05,אוקראינה,2.4,1.05,1.7,0.6,0.345,1.934,1.123,"(1, 1)",0.0
דוני ואן דה ביק,7,0,M,הולנד,2,233,2,0,0.7,6.505,0.222,0.288,0.111,0.0,0.062,Donny van de Beek,0,0,0.744,2.4,1.05,אוקראינה,2.4,1.05,1.7,0.6,0.345,1.934,1.123,"(1, 1)",0.0
פרנקי דה יונג,7,0,M,הולנד,9,810,0,0,0.35,7.415,1.0,1.0,0.0,0.0,0.0,Frenkie de Jong,0,1,0.744,2.4,1.05,אוקראינה,2.4,1.05,1.7,0.6,0.345,1.934,1.123,"(1, 1)",2.0
מרטן דה רון,5,0,M,הולנד,4,332,0,0,0.5,6.54,0.444,0.41,0.0,0.0,0.0,Marten de Roon,0,0,0.744,2.4,1.05,אוקראינה,2.4,1.05,1.7,0.6,0.345,1.934,1.123,"(1, 1)",0.0
ריאן חראוונברש,5,0,M,הולנד,0,64,0,0,0.0,6.49,0.0,0.079,0.0,0.0,0.0,Ryan Gravenberch,0,0,0.744,2.4,1.05,אוקראינה,2.4,1.05,1.7,0.6,0.345,1.934,1.123,"(1, 1)",0.0
מארק האמשיק,8,0,M,סלובקיה,4,310,1,0,1.5,6.7,0.571,0.492,0.111,0.0,0.062,Marek Hamsik,1,1,0.128,1.2,1.44,פולין,1.2,1.44,1.44,0.6,-0.308,0.75,1.8,"(0, 1)",3.877
אונדרי דודה,6,0,M,סלובקיה,5,419,0,1,0.75,6.875,0.714,0.665,0.0,0.143,0.062,Ondrej Duda,0,1,0.128,1.2,1.44,פולין,1.2,1.44,1.44,0.6,-0.308,0.75,1.8,"(0, 1)",2.321
רוברט מאק,6,0,M,סלובקיה,4,312,2,1,0.85,7.03,0.571,0.495,0.222,0.143,0.188,Róbert Mak,0,1,0.128,1.2,1.44,פולין,1.2,1.44,1.44,0.6,-0.308,0.75,1.8,"(0, 1)",3.155
לוקאש הראסלין,5,0,M,סלובקיה,2,203,0,0,1.0,6.16,0.286,0.322,0.0,0.0,0.0,Lukás Haraslín,0,0,0.128,1.2,1.44,פולין,1.2,1.44,1.44,0.6,-0.308,0.75,1.8,"(0, 1)",0.0
פטריק הרושובסקי,5,0,M,סלובקיה,5,499,0,0,0.25,6.635,0.714,0.792,0.0,0.0,0.0,Patrik Hrosovsky,0,0,0.128,1.2,1.44,פולין,1.2,1.44,1.44,0.6,-0.308,0.75,1.8,"(0, 1)",0.0
מאתוש ברו,4,0,M,סלובקיה,3,190,0,1,0.5,6.655,0.429,0.302,0.0,0.143,0.062,Matús Bero,0,0,0.128,1.2,1.44,פולין,1.2,1.44,1.44,0.6,-0.308,0.75,1.8,"(0, 1)",0.0
סטניסלב לובוטקה,4,0,M,סלובקיה,3,271,0,0,0.0,6.12,0.429,0.43,0.0,0.0,0.0,Stanislav Lobotka,0,0,0.128,1.2,1.44,פולין,1.2,1.44,1.44,0.6,-0.308,0.75,1.8,"(0, 1)",0.0
תומאש סוסלוב,4,0,M,סלובקיה,1,100,0,0,1.0,6.26,0.143,0.159,0.0,0.0,0.0,Tomás Suslov,0,0,0.128,1.2,1.44,פולין,1.2,1.44,1.44,0.6,-0.308,0.75,1.8,"(0, 1)",0.0
ג'ון מגין,6,0,M,סקוטלנד,8,671,3,0,1.45,7.205,1.0,0.932,0.25,0.0,0.136,John McGinn,0,1,0.188,1.133,2.000000000000004,צ`כיה,1.133,2.000000000000004,1.3,1.65,-0.245,1.2,1.963,"(1, 1)",3.501
ג'יימס פורסט,6,0,M,סקוטלנד,1,90,0,0,1.0,6.3,0.125,0.125,0.0,0.0,0.0,James Forrest,0,0,0.188,1.133,2.000000000000004,צ`כיה,1.133,2.000000000000004,1.3,1.65,-0.245,1.2,1.963,"(1, 1)",0.0
סקוט מקטומיניי,6,0,M,סקוטלנד,8,720,0,0,1.05,6.895,1.0,1.0,0.0,0.0,0.0,Scott McTominay,0,1,0.188,1.133,2.000000000000004,צ`כיה,1.133,2.000000000000004,1.3,1.65,-0.245,1.2,1.963,"(1, 1)",2.0
קווין ניסבט,5,0,M,סקוטלנד,0,22,0,0,0.0,5.96,0.0,0.031,0.0,0.0,0.0,Kevin Nisbet,0,0,0.188,1.133,2.000000000000004,צ`כיה,1.133,2.000000000000004,1.3,1.65,-0.245,1.2,1.963,"(1, 1)",0.0
ריאן פרייזר,5,0,M,סקוטלנד,4,320,3,0,1.75,7.175,0.5,0.444,0.25,0.0,0.136,Ryan Fraser,0,0,0.188,1.133,2.000000000000004,צ`כיה,1.133,2.000000000000004,1.3,1.65,-0.245,1.2,1.963,"(1, 1)",0.0
סטיוארט ארמסטרונג,4,0,M,סקוטלנד,3,248,0,0,1.65,6.235,0.375,0.344,0.0,0.0,0.0,Stuart Armstrong,0,0,0.188,1.133,2.000000000000004,צ`כיה,1.133,2.000000000000004,1.3,1.65,-0.245,1.2,1.963,"(1, 1)",0.0
קאלום מקרגור,4,0,M,סקוטלנד,5,465,0,0,0.65,6.7,0.625,0.646,0.0,0.0,0.0,Callum McGregor,0,1,0.188,1.133,2.000000000000004,צ`כיה,1.133,2.000000000000004,1.3,1.65,-0.245,1.2,1.963,"(1, 1)",2.0
ג'ון פלק,3,0,M,סקוטלנד,2,160,0,0,0.0,6.375,0.25,0.222,0.0,0.0,0.0,John Fleck,0,0,0.188,1.133,2.000000000000004,צ`כיה,1.133,2.000000000000004,1.3,1.65,-0.245,1.2,1.963,"(1, 1)",0.0
ארון ראמזי,7,0,M,וויילס,1,90,0,0,3.0,6.7,0.125,0.125,0.0,0.0,0.0,Aaron Ramsey,0,1,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",2.0
הארי ווילסון,7,0,M,וויילס,5,415,2,0,1.0,6.665,0.625,0.576,0.222,0.0,0.111,Harry Wilson,0,1,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",2.936
דייויד ברוקס,6,0,M,וויילס,2,178,1,0,1.5,6.73,0.25,0.247,0.111,0.0,0.056,David Brooks,0,0,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",0.0
דניאל ג'יימס,6,0,M,וויילס,8,670,2,2,1.6,7.035,1.0,0.931,0.222,0.222,0.222,Daniel James,0,1,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",3.497
ג'ונתן וויליאמס,5,0,M,וויילס,1,106,1,1,0.15,6.645,0.125,0.147,0.111,0.111,0.111,Jonathan Williams,0,0,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",0.0
אית'ן אמפאדו,4,0,M,וויילס,8,720,0,0,0.0,6.805,1.0,1.0,0.0,0.0,0.0,Ethan Ampadu,0,1,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",2.0
ג'ו אלן,4,0,M,וויילס,1,8,0,0,0.0,6.15,0.125,0.011,0.0,0.0,0.0,Joe Allen,0,0,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",0.0
ג'ו מורל,4,0,M,וויילס,6,622,0,1,0.2,6.755,0.75,0.864,0.0,0.111,0.056,Joe Morrell,0,1,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",2.281
דילן לוויט,3,0,M,וויילס,1,131,0,0,0.0,6.43,0.125,0.182,0.0,0.0,0.0,Dylan Levitt,0,0,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",0.0
מתיו סמית',3,0,M,וויילס,3,229,0,0,0.0,6.56,0.375,0.318,0.0,0.0,0.0,Matthew Smith,0,0,0.438,1.0,0.8999999999999999,שווייץ,1.0,0.8999999999999999,1.9,0.8999999999999999,-0.197,0.842,1.606,"(0, 1)",0.0
אוני ולאקארי,5,0,M,פינלנד,1,63,0,0,0.5,6.13,0.125,0.089,0.0,0.0,0.0,Onni Valakari,0,0,0.047,1.28,1.2,דנמרק,1.28,1.2,2.3,0.8999999999999999,-0.699,0.749,3.207,"(0, 3)",0.0
פרדריק ינסן,5,0,M,פינלנד,1,157,3,0,1.0,7.06,0.125,0.222,0.3,0.0,0.176,Fredrik Jensen,0,0,0.047,1.28,1.2,דנמרק,1.28,1.2,2.3,0.8999999999999999,-0.699,0.749,3.207,"(0, 3)",0.0
רובין לוד,5,0,M,פינלנד,4,347,1,1,1.5,7.53,0.5,0.492,0.1,0.143,0.118,Robin Lod,0,1,0.047,1.28,1.2,דנמרק,1.28,1.2,2.3,0.8999999999999999,-0.699,0.749,3.207,"(0, 3)",2.696
גלן קמארה,4,0,M,פינלנד,8,705,0,0,0.5,6.585,1.0,0.999,0.0,0.0,0.0,Glen Kamara,0,1,0.047,1.28,1.2,דנמרק,1.28,1.2,2.3,0.8999999999999999,-0.699,0.749,3.207,"(0, 3)",2.0
טים ספארב,4,0,M,פינלנד,5,423,0,0,0.0,6.33,0.625,0.599,0.0,0.0,0.0,Tim Sparv,0,1,0.047,1.28,1.2,דנמרק,1.28,1.2,2.3,0.8999999999999999,-0.699,0.749,3.207,"(0, 3)",2.0
פירי סוירי,4,0,M,פינלנד,1,116,0,0,0.0,6.37,0.125,0.164,0.0,0.0,0.0,Pyry Soiri,0,0,0.047,1.28,1.2,דנמרק,1.28,1.2,2.3,0.8999999999999999,-0.699,0.749,3.207,"(0, 3)",0.0
רוברט טיילור,4,0,M,פינלנד,5,398,1,2,0.4,6.5,0.625,0.564,0.1,0.286,0.176,Robert Taylor,0,0,0.047,1.28,1.2,דנמרק,1.28,1.2,2.3,0.8999999999999999,-0.699,0.749,3.207,"(0, 3)",0.0
רסמוס שולר,4,0,M,פינלנד,2,231,0,0,0.15,6.61,0.25,0.327,0.0,0.0,0.0,Rasmus Schüller,0,0,0.047,1.28,1.2,דנמרק,1.28,1.2,2.3,0.8999999999999999,-0.699,0.749,3.207,"(0, 3)",0.0
יוני קאוקו,3,0,M,פינלנד,3,225,0,1,0.25,6.69,0.375,0.319,0.0,0.143,0.059,Joni Kauko,0,0,0.047,1.28,1.2,דנמרק,1.28,1.2,2.3,0.8999999999999999,-0.699,0.749,3.207,"(0, 3)",0.0
אליף אלמאס,6,0,M,צפון מקדוניה,6,535,2,1,1.0,7.16,0.667,0.706,0.118,0.1,0.111,Eljif Elmas,0,1,0.028,1.0,1.4000000000000041,אוסטריה,1.0,1.4000000000000041,1.52,1.08,-0.399,0.826,1.971,"(0, 1)",2.734
אלכסנדר טראיקובסקי,6,0,M,צפון מקדוניה,6,450,3,0,1.75,6.955,0.667,0.594,0.176,0.0,0.111,Aleksandar Trajkovski,0,1,0.028,1.0,1.4000000000000041,אוסטריה,1.0,1.4000000000000041,1.52,1.08,-0.399,0.826,1.971,"(0, 1)",2.729
אניס בארדי,6,0,M,צפון מקדוניה,5,463,1,2,1.2,7.16,0.556,0.611,0.059,0.2,0.111,Enis Bardhi,0,0,0.028,1.0,1.4000000000000041,אוסטריה,1.0,1.4000000000000041,1.52,1.08,-0.399,0.826,1.971,"(0, 1)",0.0
מריאן ראדסקי,5,0,M,צפון מקדוניה,1,90,0,0,1.0,7.54,0.111,0.119,0.0,0.0,0.0,Marjan Radeski,0,0,0.028,1.0,1.4000000000000041,אוסטריה,1.0,1.4000000000000041,1.52,1.08,-0.399,0.826,1.971,"(0, 1)",0.0
אריאן אדמי,4,0,M,צפון מקדוניה,3,275,1,1,1.0,7.045,0.333,0.363,0.059,0.1,0.074,Arijan Ademi,0,1,0.028,1.0,1.4000000000000041,אוסטריה,1.0,1.4000000000000041,1.52,1.08,-0.399,0.826,1.971,"(0, 1)",2.491
בובאן ניקולוב,4,0,M,צפון מקדוניה,6,493,0,0,1.05,6.67,0.667,0.65,0.0,0.0,0.0,Boban Nikolov,0,1,0.028,1.0,1.4000000000000041,אוסטריה,1.0,1.4000000000000041,1.52,1.08,-0.399,0.826,1.971,"(0, 1)",2.0
טיומיר קוסטדינוב,3,0,M,צפון מקדוניה,3,258,0,0,0.3,6.43,0.333,0.34,0.0,0.0,0.0,Tihomir Kostadinov,0,0,0.028,1.0,1.4000000000000041,אוסטריה,1.0,1.4000000000000041,1.52,1.08,-0.399,0.826,1.971,"(0, 1)",0.0
סטפן ספירובסקי,3,0,M,צפון מקדוניה,4,366,0,1,0.9,6.445,0.444,0.483,0.0,0.1,0.037,Stefan Spirovski,0,0,0.028,1.0,1.4000000000000041,אוסטריה,1.0,1.4000000000000041,1.52,1.08,-0.399,0.826,1.971,"(0, 1)",0.0
פרהאן חסאני,3,0,M,צפון מקדוניה,1,70,0,0,0.0,6.205,0.111,0.092,0.0,0.0,0.0,Ferhan Hasani,0,0,0.028,1.0,1.4000000000000041,אוסטריה,1.0,1.4000000000000041,1.52,1.08,-0.399,0.826,1.971,"(0, 1)",0.0
לאסלו קליינהייזלר,5,0,M,הונגריה,2,200,1,0,2.3,6.74,0.25,0.278,0.059,0.0,0.036,László Kleinheisler,0,1,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",2.199
פיליפ הולנדר,5,0,M,הונגריה,4,355,0,0,0.8,6.65,0.5,0.493,0.0,0.0,0.0,Filip Holender,0,0,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",0.0
קווין וארגה,5,0,M,הונגריה,1,171,1,0,0.9,6.79,0.125,0.238,0.059,0.0,0.036,Kevin Varga,0,0,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",0.0
אדם נאג'י,4,0,M,הונגריה,7,646,0,0,0.0,6.525,0.875,0.897,0.0,0.0,0.0,Ádám Nagy,0,1,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",2.0
אנדראס שאפר,4,0,M,הונגריה,0,70,0,0,0.0,6.31,0.0,0.097,0.0,0.0,0.0,András Schäfer,0,0,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",0.0
רולנד שאלאי,4,0,M,הונגריה,4,333,3,0,3.5,7.27,0.5,0.462,0.176,0.0,0.107,Roland Sallai,0,1,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",2.596
תמאס צ'רי,4,0,M,הונגריה,1,99,0,0,0.0,6.425,0.125,0.138,0.0,0.0,0.0,Tamas Cseri,0,0,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",0.0
דויד סיגר,3,0,M,הונגריה,6,472,1,0,0.85,6.555,0.75,0.656,0.059,0.0,0.036,Dávid Miklós Sigér,0,0,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",0.0
דניאל גזדג,3,0,M,הונגריה,3,246,1,0,0.75,6.78,0.375,0.342,0.059,0.0,0.036,Daniel Gazdag,0,0,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",0.0
רולנד ורגה,3,0,M,הונגריה,0,47,0,0,1.0,6.55,0.0,0.065,0.0,0.0,0.0,Roland Varga,0,0,0.152,1.04,1.56,פורטוגל,1.04,1.56,2.2,0.8999999999999999,-0.671,0.675,3.334,"(0, 3)",0.0
אנטואן גרייזמן,13,0,M,צרפת,9,760,4,1,1.85,7.49,1.0,0.938,0.286,0.125,0.227,Antoine Griezmann,1,1,0.957,2.0,0.72,הונגריה,2.0,0.72,1.04,1.56,0.805,3.734,0.578,"(3, 0)",10.194
עוסמאן דמבלה,11,0,M,צרפת,1,117,1,0,1.5,7.04,0.111,0.144,0.071,0.0,0.045,Ousmane Dembélé,0,0,0.957,2.0,0.72,הונגריה,2.0,0.72,1.04,1.56,0.805,3.734,0.578,"(3, 0)",0.0
קינגסלי קומאן,11,0,M,צרפת,3,221,1,0,0.9,6.445,0.333,0.273,0.071,0.0,0.045,Kingsley Coman,0,0,0.957,2.0,0.72,הונגריה,2.0,0.72,1.04,1.56,0.805,3.734,0.578,"(3, 0)",0.0
פול פוגבה,8,0,M,צרפת,5,462,0,0,1.4,6.86,0.556,0.57,0.0,0.0,0.0,Paul Pogba,0,1,0.957,2.0,0.72,הונגריה,2.0,0.72,1.04,1.56,0.805,3.734,0.578,"(3, 0)",2.0
תומא למר,8,0,M,צרפת,2,180,0,0,1.0,6.95,0.222,0.222,0.0,0.0,0.0,Thomas Lemar,0,0,0.957,2.0,0.72,הונגריה,2.0,0.72,1.04,1.56,0.805,3.734,0.578,"(3, 0)",0.0
אדריין ראביו,7,0,M,צרפת,7,633,0,1,1.0,7.025,0.778,0.781,0.0,0.125,0.045,Adrien Rabiot,0,1,0.957,2.0,0.72,הונגריה,2.0,0.72,1.04,1.56,0.805,3.734,0.578,"(3, 0)",3.4
אנגולו קאנטה,7,0,M,צרפת,5,423,1,0,0.15,7.36,0.556,0.522,0.071,0.0,0.045,N'Golo Kanté,0,1,0.957,2.0,0.72,הונגריה,2.0,0.72,1.04,1.56,0.805,3.734,0.578,"(3, 0)",3.333
קורנטין טוליסו,7,0,M,צרפת,1,63,0,0,0.0,6.49,0.111,0.078,0.0,0.0,0.0,Corentin Tolisso,0,0,0.957,2.0,0.72,הונגריה,2.0,0.72,1.04,1.56,0.805,3.734,0.578,"(3, 0)",0.0
מוסא סיסוקו,6,0,M,צרפת,2,189,0,0,0.0,6.36,0.222,0.233,0.0,0.0,0.0,Moussa Sissoko,0,0,0.957,2.0,0.72,הונגריה,2.0,0.72,1.04,1.56,0.805,3.734,0.578,"(3, 0)",0.0
פראן טורס,11,0,M,ספרד,7,641,6,0,3.25,7.315,1.0,1.0,0.316,0.0,0.171,Ferran Torres,0,1,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",5.148
דני אולמו,10,0,M,ספרד,6,501,2,1,2.5,7.01,0.857,0.782,0.105,0.062,0.086,Dani Olmo,0,0,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",0.0
מיקל אוירסבאל,9,0,M,ספרד,2,230,2,0,0.75,6.35,0.286,0.359,0.105,0.0,0.057,Mikel Oyarzabal,0,0,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",0.0
טיאגו אלקנטרה,8,0,M,ספרד,2,233,0,0,0.5,6.905,0.286,0.363,0.0,0.0,0.0,Thiago,0,0,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",0.0
פדרי,7,0,M,ספרד,2,185,0,1,0.7,6.79,0.286,0.289,0.0,0.062,0.029,Pedri,0,1,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",2.374
קוקה,7,0,M,ספרד,3,270,0,2,1.25,7.195,0.429,0.421,0.0,0.125,0.057,Koke,0,1,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",2.748
רודרי,6,0,M,ספרד,4,349,1,0,0.65,6.885,0.571,0.544,0.053,0.0,0.029,Rodri,0,1,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",2.525
אדאמה טראורה,6,0,M,ספרד,1,140,0,0,0.7,6.96,0.143,0.218,0.0,0.0,0.0,Adama Traoré,0,0,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",0.0
סרחיו בוסקטס,6,0,M,ספרד,5,374,0,0,0.15,7.175,0.714,0.583,0.0,0.0,0.0,Sergio Busquets,0,0,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",0.0
פביאן רואיס,6,0,M,ספרד,3,290,0,3,0.9,6.73,0.429,0.452,0.0,0.188,0.086,Fabián Ruiz,0,0,0.786,2.48,0.6,פולין,2.48,0.6,1.44,0.6,0.35,1.994,0.831,"(1, 0)",0.0
קווין דה בריינה,13,0,M,בלגיה,6,513,2,4,2.0,7.63,0.667,0.633,0.071,0.2,0.125,Kevin De Bruyne,0,0,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",0.0
יאניק קראסקו,9,0,M,בלגיה,3,230,0,0,1.7,6.33,0.333,0.284,0.0,0.0,0.0,Yannick Carrasco,0,1,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",2.0
טורגן הזאר,8,0,M,בלגיה,6,496,1,2,0.9,7.26,0.667,0.612,0.036,0.1,0.062,Thorgan Hazard,0,0,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",0.0
האנס ואנקן,7,0,M,בלגיה,1,129,2,1,2.75,8.065,0.111,0.159,0.071,0.05,0.062,Hans Vanaken,0,0,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",0.0
ז'רמי דוקו,7,0,M,בלגיה,3,244,2,2,0.65,8.455,0.333,0.301,0.071,0.1,0.083,Jéremy Doku,0,0,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",0.0
יורי טיילמנס,7,0,M,בלגיה,7,647,2,0,0.85,6.97,0.778,0.799,0.071,0.0,0.042,Youri Tielemans,0,1,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",2.824
אקסל ויטסל,6,0,M,בלגיה,5,450,1,0,1.4,7.03,0.556,0.556,0.036,0.0,0.021,Axel Witsel,0,0,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",0.0
דניס פראט,6,0,M,בלגיה,1,111,1,1,0.75,7.9,0.111,0.137,0.036,0.05,0.042,Dennis Praet,0,0,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",0.0
לאנדר דנדונקר,6,0,M,בלגיה,3,296,0,1,0.15,6.835,0.333,0.365,0.0,0.05,0.021,Leander Dendoncker,0,1,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",2.346
לאנדרו טרוסארד,6,0,M,בלגיה,2,196,2,0,0.9,6.8,0.222,0.242,0.071,0.0,0.042,Leandro Trossard,0,0,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",0.0
נאסר צ'אדלי,5,0,M,בלגיה,2,146,0,0,0.0,6.085,0.222,0.18,0.0,0.0,0.0,Nacer Chadli,0,0,0.918,3.2,0.36,דנמרק,3.2,0.36,2.3,0.8999999999999999,0.172,2.308,1.196,"(2, 1)",0.0
לירוי סאנה,12,0,M,גרמניה,7,515,1,1,1.15,7.035,0.875,0.703,0.067,0.083,0.074,Leroy Sané,0,1,0.76,3.0,1.05,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.063,1.873,1.694,"(1, 1)",3.093
קאי האברץ,10,0,M,גרמניה,4,290,2,2,1.0,7.275,0.5,0.396,0.133,0.167,0.148,Kai Havertz,0,0,0.76,3.0,1.05,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.063,1.873,1.694,"(1, 1)",0.0
אילקאי גונדואן,9,0,M,גרמניה,7,614,3,0,1.1,7.265,0.875,0.838,0.2,0.0,0.111,Ilkay Gündogan,1,0,0.76,3.0,1.05,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.063,1.873,1.694,"(1, 1)",0.0
לאון גורצקה,9,0,M,גרמניה,7,582,2,2,2.5,7.055,0.875,0.794,0.133,0.167,0.148,Leon Goretzka,0,0,0.76,3.0,1.05,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.063,1.873,1.694,"(1, 1)",0.0
טוני קרוס,8,0,M,גרמניה,5,450,0,0,2.0,6.81,0.625,0.614,0.0,0.0,0.0,Toni Kroos,0,1,0.76,3.0,1.05,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.063,1.873,1.694,"(1, 1)",2.0
יוזואה קימיך,8,0,M,גרמניה,5,450,0,0,1.75,7.04,0.625,0.614,0.0,0.0,0.0,Joshua Kimmich,0,1,0.76,3.0,1.05,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.063,1.873,1.694,"(1, 1)",2.0
ג'מאל מוסיאלה,7,0,M,גרמניה,0,12,0,0,0.0,6.38,0.0,0.016,0.0,0.0,0.0,Jamal Musiala,0,0,0.76,3.0,1.05,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.063,1.873,1.694,"(1, 1)",0.0
פלוריאן נויהאוס,6,0,M,גרמניה,0,49,0,0,0.0,5.985,0.0,0.067,0.0,0.0,0.0,Florian Neuhaus,0,0,0.76,3.0,1.05,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.063,1.873,1.694,"(1, 1)",0.0
לורנצו אינסינייה,11,0,M,איטליה,6,533,0,5,2.9,7.495,0.667,0.658,0.0,0.5,0.217,Lorenzo Insigne,0,1,0.921,2.96,0.48,שווייץ,2.96,0.48,1.9,0.8999999999999999,0.286,2.371,1.003,"(2, 1)",5.556
דומניקו ברארדי,10,0,M,איטליה,2,190,3,0,1.65,7.605,0.222,0.235,0.231,0.0,0.13,Domenico Berardi,0,0,0.921,2.96,0.48,שווייץ,2.96,0.48,1.9,0.8999999999999999,0.286,2.371,1.003,"(2, 1)",0.0
פדריקו קייזה,9,0,M,איטליה,4,334,0,0,1.3,6.64,0.444,0.412,0.0,0.0,0.0,Federico Chiesa,0,0,0.921,2.96,0.48,שווייץ,2.96,0.48,1.9,0.8999999999999999,0.286,2.371,1.003,"(2, 1)",0.0
לורנצו פלגריני,7,0,M,איטליה,5,351,1,0,1.5,6.735,0.556,0.433,0.077,0.0,0.043,Lorenzo Pellegrini,0,0,0.921,2.96,0.48,שווייץ,2.96,0.48,1.9,0.8999999999999999,0.286,2.371,1.003,"(2, 1)",0.0
